,GLON,GLAT,Disp,MajAxis,MinAxis,Reff,e_Reff,theta,e_theta,Ecc,HR2,HR3,RelFlag,HierFlag,IDDR1,IDA14,Dist,IDCW,_RA.icrs,_DE.icrs,id
2G0045637-0011779,4.5637,-0.1178,0.10000000149011612,1.7999999523162842,1.5099999904632568,1.659999966621399,0.10000000149011612,174,41,0.550000011920929,,0.17000000178813934,C,,1G004565-001150,G004.557-00.124,,CN63,269.1395,-25.0749,50
2G0047490+0030964,4.7491,0.3096,0.25999999046325684,0.6700000166893005,0.44999998807907104,0.5699999928474426,0.14000000059604645,113,157,0.7400000095367432,0.11999999731779099,0.20000000298023224,R,,1G004752+003108,G004.753+00.308,,,268.8353,-24.6995,51
2G0050358+0013818,5.0358,0.1382,0.09000000357627869,0.5099999904632568,0.30000001192092896,0.41999998688697815,0.07000000029802322,40,79,0.800000011920929,,0.17000000178813934,C,,1G005036+001386,G005.035+00.140,,,269.157,-24.5381,52
2G0050583+0026524,5.0583,0.2652,0.5600000023841858,2.3399999141693115,1.809999942779541,2.0899999141693115,0.4000000059604645,20,84,0.6299999952316284,,0.14000000059604645,C,,,G005.068+00.275,,,269.0487,-24.4548,53
2G0050652-0004219,5.0653,-0.0422,0.09000000357627869,0.25999999046325684,0.20000000298023224,0.23000000417232513,0.09000000357627869,8,92,0.6700000166893005,0.18000000715255737,0.14000000059604645,R,,,G005.065-00.043,,,269.3448,-24.6031,54
2G0051025-0000102,5.1025,-0.001,0.3100000023841858,0.5299999713897705,0.3700000047683716,0.46000000834465027,0.2199999988079071,7,111,0.7200000286102295,0.10999999940395355,0.14000000059604645,R,,,G005.101-00.001,,,269.3261,-24.5502,55
2G0051388-0009338,5.1388,-0.0934,0.20999999344348907,0.550000011920929,0.4099999964237213,0.49000000953674316,0.12999999523162842,57,76,0.6700000166893005,,0.15000000596046448,C,,1G005138-000897,G005.139-00.094,,,269.434,-24.5651,56
2G0051889-0035288,5.189,-0.3529,0.07999999821186066,0.44999998807907104,0.3700000047683716,0.4099999964237213,0.05999999865889549,30,58,0.5699999928474426,,0.1599999964237213,C,,1G005189-003526,G005.189-00.354,,,269.7089,-24.6513,57
2G0051897-0028621,5.1897,-0.2862,0.5299999713897705,0.8199999928474426,0.6800000071525574,0.75,0.2199999988079071,40,120,0.550000011920929,0.20000000298023224,0.28999999165534973,R,,1G005190-002877,G005.189-00.285,,CN64,269.6456,-24.6174,58
2G0053518+0008039,5.3519,0.0804,1.25,6.639999866485596,4.769999980926514,5.78000020980835,0.9900000095367432,38,119,0.699999988079071,0.07000000029802322,0.4000000059604645,R,,1G005346+000820,G005.332+00.081,,,269.386,-24.2936,59
2G0054861-0023595,5.4862,-0.236,0.12999999523162842,0.6600000262260437,0.5099999904632568,0.5899999737739563,0.07000000029802322,58,84,0.6299999952316284,0.029999999329447746,0.11999999731779099,C,,,G005.484-00.232,,CN66 CN65,269.7604,-24.3354,60
2G0055034-0025338,5.5034,-0.2534,0.07000000029802322,0.4300000071525574,0.33000001311302185,0.38999998569488525,0.05000000074505806,3,80,0.6299999952316284,,0.20000000298023224,C,,1G005504-002529,G005.503-00.252,,,269.7864,-24.3292,61
2G0055247+0003692,5.5247,0.0369,0.10000000149011612,0.6700000166893005,0.5099999904632568,0.5899999737739563,0.09000000357627869,124,92,0.6499999761581421,0.2199999988079071,0.27000001072883606,R,,1G005526+000395,G005.524+00.033,,CN67,269.5221,-24.1658,62
2G0055779-0021020,5.5779,-0.2102,0.25999999046325684,0.3499999940395355,0.27000001072883606,0.3199999928474426,0.11999999731779099,50,99,0.6399999856948853,,0.2199999988079071,C,,,,,,269.786,-24.243,63
2G0056310-0029111,5.6311,-0.2911,0.17000000178813934,0.23999999463558197,0.20000000298023224,0.2199999988079071,0.15000000596046448,9,74,0.5600000023841858,0.05999999865889549,0.10000000149011612,C,,,G005.629-00.293,,CN68 CN69,269.892,-24.2372,64
2G0057055-0012366,5.7056,-0.1237,0.12999999523162842,0.5099999904632568,0.4099999964237213,0.46000000834465027,0.10999999940395355,178,76,0.5899999737739563,0.07999999821186066,0.15000000596046448,R,,1G005706-001235,G005.705-00.127,,CN70,269.7736,-24.0892,65
2G0058066-0042326,5.8067,-0.4233,0.07999999821186066,0.27000001072883606,0.1899999976158142,0.23000000417232513,0.05999999865889549,60,39,0.699999988079071,,0.15000000596046448,C,,,G005.806-00.423,,,270.1134,-24.1506,66
2G0058529+0052360,5.8529,0.5236,0.11999999731779099,0.8100000023841858,0.6100000143051147,0.7200000286102295,0.09000000357627869,171,63,0.6600000262260437,,0.23000000417232513,C,,1G005854+005245,,,,269.2412,-23.6379,67
2G0058964-0045843,5.8964,-0.4584,1.7100000381469727,5.78000020980835,5.019999980926514,5.420000076293945,1.0700000524520874,39,90,0.5,0.20000000298023224,0.38999998569488525,R,P,1G005899-004548,G005.887-00.443,3.0,CN71,270.1956,-24.0901,68
2G0058988-0042475,5.8989,-0.4248,0.6000000238418579,1.309999942779541,1.0800000429153442,1.2000000476837158,0.3799999952316284,41,94,0.5600000023841858,0.12999999523162842,0.27000001072883606,R,D,1G005893-004202,G005.900-00.431,3.0,CN71,270.165,-24.0713,69
2G0059111-0034148,5.9112,-0.3415,0.4699999988079071,1.4800000190734863,1.0199999809265137,1.2699999809265137,0.28999999165534973,56,92,0.7200000286102295,0.03999999910593033,0.17000000178813934,R,,1G005914-003444,G005.915-00.354,,,270.0925,-24.0192,70
2G0059471-0014140,5.9471,-0.1414,0.2800000011920929,0.7400000095367432,0.5799999833106995,0.6600000262260437,0.3400000035762787,1,91,0.6100000143051147,0.07000000029802322,0.07999999821186066,C,,,G005.946-00.142,,CN72,269.922,-23.8886,71
2G0059770-0042570,5.977,-0.4257,0.10000000149011612,0.4300000071525574,0.3499999940395355,0.38999998569488525,0.09000000357627869,90,88,0.5799999833106995,0.07999999821186066,0.09000000357627869,C,D,1G005977-004255,G005.975-00.431,,,270.2083,-24.0039,72
2G0059812+0000136,5.9813,0.0014,0.10000000149011612,0.41999998688697815,0.25999999046325684,0.3499999940395355,0.09000000357627869,29,65,0.7900000214576721,,0.3400000035762787,C,,1G005982+000043,G005.981-00.002,,,269.8053,-23.7879,73
2G0060012-0113979,6.0013,-1.1398,0.7900000214576721,3.7799999713897705,3.440000057220459,3.609999895095825,0.3700000047683716,17,102,0.41999998688697815,0.019999999552965164,0.27000001072883606,R,,,G005.987-01.191,,,270.9021,-24.3353,74
2G0060109-0037044,6.0109,-0.3705,0.28999999165534973,1.4299999475479126,1.059999942779541,1.2599999904632568,0.23999999463558197,6,65,0.6700000166893005,,0.12999999523162842,C,,,G006.005-00.368,,,270.1742,-23.9471,75
2G0060419-0013086,6.0419,-0.1309,1.7599999904632568,2.609999895095825,2.0399999618530273,2.3399999141693115,0.9200000166893005,10,115,0.6200000047683716,0.20000000298023224,0.28999999165534973,R,,1G006057-001279,G006.077-00.135,,CN73,269.9636,-23.8012,76
2G0060556-0003131,6.0556,-0.0313,0.3799999952316284,0.4300000071525574,0.27000001072883606,0.36000001430511475,0.25,13,75,0.7900000214576721,0.03999999910593033,0.20000000298023224,R,,1G006056-000292,G006.057-00.033,,,269.8767,-23.7397,77
2G0061078-0017482,6.1078,-0.1748,0.18000000715255737,0.3100000023841858,0.25999999046325684,0.28999999165534973,0.10999999940395355,40,83,0.5600000023841858,0.05999999865889549,0.10999999940395355,C,,1G006109-001759,,,,270.0411,-23.7658,78
2G0061315-0025328,6.1316,-0.2533,0.6899999976158142,0.7699999809265137,0.6899999976158142,0.7300000190734863,0.3199999928474426,41,109,0.4300000071525574,0.05999999865889549,0.15000000596046448,R,,1G006131-002543,G006.128-00.252,,,270.1284,-23.7841,79
2G0061315-0037932,6.1316,-0.3793,0.3199999928474426,0.6800000071525574,0.5400000214576721,0.6200000047683716,0.2800000011920929,38,59,0.6100000143051147,0.17000000178813934,0.12999999523162842,R,,1G006131-003781,G006.131-00.380,,,270.248,-23.8466,80
2G0061424-0063722,6.1425,-0.6372,0.30000001192092896,1.0299999713897705,0.7799999713897705,0.9200000166893005,0.23999999463558197,3,127,0.6499999761581421,0.25999999046325684,0.49000000953674316,R,,1G006142-006403,G006.142-00.641,,CN77,270.4991,-23.9648,81
2G0061563-0060975,6.1563,-0.6098,0.14000000059604645,0.6700000166893005,0.5899999737739563,0.6299999952316284,0.09000000357627869,45,84,0.4699999988079071,0.12999999523162842,0.23000000417232513,R,,1G006158-006085,G006.160-00.608,,CN78,270.4805,-23.9392,82
2G0062015-0033631,6.2015,-0.3363,0.2199999988079071,1.0399999618530273,0.7900000214576721,0.9200000166893005,0.1599999964237213,58,65,0.6399999856948853,,0.38999998569488525,C,,1G006200-003369,G006.200-00.342,,CN79,270.2451,-23.7646,83
2G0062114-0010549,6.2115,-0.1055,0.15000000596046448,0.6800000071525574,0.6399999856948853,0.6600000262260437,0.12999999523162842,25,112,0.3499999940395355,0.3400000035762787,0.2800000011920929,R,,1G006212-001048,G006.213-00.105,,CN80,270.0317,-23.6414,84
2G0062245-0002751,6.2245,-0.0275,0.14000000059604645,0.6200000047683716,0.5099999904632568,0.5600000023841858,0.1899999976158142,152,90,0.5699999928474426,0.14000000059604645,0.30000001192092896,R,,1G006223-000258,G006.226-00.028,,CN81,269.9649,-23.5913,85
2G0063658-0005788,6.3659,-0.0579,0.11999999731779099,0.3700000047683716,0.25,0.3199999928474426,0.12999999523162842,131,103,0.7400000095367432,0.14000000059604645,0.15000000596046448,R,,1G006365-000535,G006.365-00.056,,CN82,270.0703,-23.4837,86
2G0063738-0048991,6.3738,-0.4899,0.5299999713897705,1.7799999713897705,1.6100000143051147,1.7000000476837158,0.3199999928474426,118,130,0.41999998688697815,,0.14000000059604645,C,,1G006378-004715,G006.373-00.482,,,270.484,-23.6909,87
2G0065337-0011839,6.5337,-0.1184,0.05000000074505806,0.550000011920929,0.27000001072883606,0.4300000071525574,0.009999999776482582,8,5,0.8700000047683716,,0.12999999523162842,C,,1G006533-001187,G006.534-00.119,,,270.2183,-23.3681,88
2G0065762-0008550,6.5763,-0.0855,0.09000000357627869,0.41999998688697815,0.3700000047683716,0.4000000059604645,0.07000000029802322,53,98,0.4699999988079071,0.14000000059604645,0.23000000417232513,R,,1G006576-000836,G006.575-00.086,,CN83,270.2102,-23.3148,89
2G0066188+0014320,6.6189,0.1432,0.20999999344348907,0.9900000095367432,0.8500000238418579,0.9200000166893005,0.10999999940395355,40,103,0.5199999809265137,,0.1599999964237213,C,,1G006617+001436,G006.614+00.138,,CN85,270.0171,-23.1643,90
2G0067923-0001063,6.7923,-0.0106,0.05999999865889549,0.6600000262260437,0.3700000047683716,0.5400000214576721,0.09000000357627869,157,108,0.8299999833106995,,0.27000001072883606,C,,,G006.793-00.010,,,270.2559,-23.0901,91
2G0069682-0004858,6.9683,-0.0486,0.07999999821186066,0.5199999809265137,0.3499999940395355,0.4399999976158142,0.09000000357627869,95,86,0.7300000190734863,,0.15000000596046448,C,,,G006.968-00.050,,,270.3865,-22.956,92
2G0069995-0025392,6.9995,-0.2539,0.5899999737739563,3.940000057220459,3.430000066757202,3.700000047683716,0.47999998927116394,77,89,0.49000000953674316,,0.17000000178813934,C,,1G007004-002556,G007.015-00.271,,CN88 CN89,270.5971,-23.0303,93
2G0070380+0017581,7.0381,0.1758,0.2199999988079071,0.6600000262260437,0.5199999809265137,0.6000000238418579,0.2800000011920929,18,88,0.6200000047683716,0.33000001311302185,0.28999999165534973,R,,1G007039+001763,G007.039+00.175,,CN93,270.2124,-22.7842,94
2G0071524-0007009,7.1525,-0.0701,0.029999999329447746,0.27000001072883606,0.1899999976158142,0.23000000417232513,0.05999999865889549,6,4,0.7099999785423279,,0.11999999731779099,C,,,,,,270.5056,-22.8065,95
2G0071750+0008662,7.1751,0.0866,0.05999999865889549,0.5199999809265137,0.49000000953674316,0.5099999904632568,0.05999999865889549,53,51,0.3199999928474426,,0.18000000715255737,C,,1G007177+000858,G007.176+00.087,,,270.3701,-22.7094,96
2G0071948+0023258,7.1948,0.2326,0.019999999552965164,0.25999999046325684,0.2199999988079071,0.23999999463558197,0.019999999552965164,30,12,0.550000011920929,,0.23000000417232513,C,,,G007.194+00.233,,,270.2432,-22.6199,97
2G0072070+0008837,7.207,0.0884,0.1599999964237213,0.3100000023841858,0.25999999046325684,0.28999999165534973,0.05000000074505806,9,73,0.5799999833106995,,0.20000000298023224,C,,,G007.207+00.091,,,270.3855,-22.6808,98
2G0072301-0021507,7.2301,-0.2151,0.33000001311302185,2.009999990463257,1.5800000429153442,1.809999942779541,0.27000001072883606,52,69,0.6200000047683716,,0.15000000596046448,C,,1G007225-002119,G007.220-00.212,,CN95,270.684,-22.8106,99
2G0072651-0006132,7.2652,-0.0613,0.9800000190734863,1.2699999809265137,0.9700000286102295,1.1299999952316284,0.49000000953674316,12,73,0.6399999856948853,0.10000000149011612,0.1599999964237213,R,,1G007270-000552,G007.268-00.060,,CN96,270.5577,-22.7042,100
2G0073391-0017572,7.3392,-0.1757,0.05000000074505806,0.3100000023841858,0.25999999046325684,0.28999999165534973,0.029999999329447746,61,82,0.5699999928474426,,0.33000001311302185,C,,1G007339-001747,,,,270.7051,-22.6962,101
2G0073462-0024645,7.3463,-0.2465,0.07000000029802322,0.41999998688697815,0.36000001430511475,0.38999998569488525,0.12999999523162842,29,67,0.5,,0.23999999463558197,C,,1G007347-002459,G007.345-00.247,,,270.7757,-22.725,102
2G0073498+0003241,7.3498,0.0324,0.10000000149011612,0.3799999952316284,0.33000001311302185,0.3499999940395355,0.07999999821186066,6,97,0.5,0.2800000011920929,0.23000000417232513,R,,1G007350+000365,G007.350+00.032,,CN97,270.5147,-22.5843,103
2G0073675-0011473,7.3676,-0.1147,0.019999999552965164,0.28999999165534973,0.17000000178813934,0.23999999463558197,0.019999999552965164,109,42,0.8199999928474426,,0.1599999964237213,C,,1G007367-001148,G007.366-00.116,,CN98,270.6628,-22.6415,104
2G0074172-0028262,7.4173,-0.2826,0.20000000298023224,0.5299999713897705,0.41999998688697815,0.47999998927116394,0.10999999940395355,19,87,0.6200000047683716,0.09000000357627869,0.28999999165534973,R,,1G007419-002812,G007.415-00.281,,CN100,270.8477,-22.6809,105
2G0074670-0027517,7.4671,-0.2752,0.12999999523162842,0.5099999904632568,0.4099999964237213,0.46000000834465027,0.09000000357627869,147,48,0.5799999833106995,,0.2199999988079071,C,,1G007469-002748,G007.466-00.279,,,270.8673,-22.6339,106
2G0074702+0005828,7.4703,0.0583,0.1899999976158142,0.38999998569488525,0.2800000011920929,0.3400000035762787,0.07999999821186066,33,58,0.6899999976158142,,0.14000000059604645,C,,1G007471+000587,G007.470+00.059,,CN103 CN102,270.5548,-22.4668,107
2G0075150+0039232,7.515,0.3923,0.5199999809265137,0.5799999833106995,0.47999998927116394,0.5400000214576721,0.20999999344348907,25,119,0.5600000023841858,0.2800000011920929,0.10999999940395355,R,,,,,,270.2648,-22.2627,108
2G0076444-0009321,7.6444,-0.0932,0.550000011920929,2.140000104904175,1.2799999713897705,1.7699999809265137,0.27000001072883606,70,81,0.800000011920929,0.18000000715255737,0.2199999988079071,R,,1G007642-000884,G007.638-00.101,,,270.7902,-22.39,109
2G0077429+0007205,7.7429,0.0721,0.10999999940395355,0.550000011920929,0.33000001311302185,0.44999998807907104,0.05999999865889549,72,59,0.800000011920929,,0.25999999046325684,C,,,G007.744+00.072,,,270.6872,-22.2229,110
2G0077574-0005028,7.7575,-0.0503,0.10999999940395355,0.5400000214576721,0.36000001430511475,0.46000000834465027,0.09000000357627869,68,65,0.7400000095367432,0.15000000596046448,0.2199999988079071,R,,1G007757-000476,G007.757-00.050,,CN106,270.8101,-22.2705,111
2G0078104-0061407,7.8105,-0.6141,0.5799999833106995,2.609999895095825,1.9199999570846558,2.2899999618530273,0.36000001430511475,160,70,0.6800000071525574,,0.25999999046325684,C,,1G007810-006101,G007.812-00.618,,,271.3695,-22.501,112
2G0079887-0033032,7.9887,-0.3303,1.4299999475479126,3.9000000953674316,2.799999952316284,3.4000000953674316,0.6899999976158142,55,112,0.6899999976158142,0.05999999865889549,0.10000000149011612,C,,1G007982-003302,G007.978-00.360,,,271.1963,-22.2066,113
2G0080088-0017020,8.0089,-0.1702,0.15000000596046448,0.9599999785423279,0.7400000095367432,0.8500000238418579,0.09000000357627869,32,54,0.6399999856948853,,0.11999999731779099,C,,1G008008-001682,G008.006-00.169,,,271.0563,-22.1105,114
2G0081015+0034436,8.1015,0.3444,0.6000000238418579,1.4199999570846558,1.0299999713897705,1.2400000095367432,0.3199999928474426,17,87,0.6899999976158142,0.05999999865889549,0.1599999964237213,R,,1G008105+003444,G008.107+00.338,,,270.6225,-21.7766,115
2G0081129+0023166,8.113,0.2317,0.23000000417232513,1.350000023841858,0.9700000286102295,1.1799999475479126,0.20000000298023224,108,128,0.6899999976158142,0.23999999463558197,0.27000001072883606,R,,1G008120+002342,,,CN107,270.7342,-21.8222,116
2G0081228-0047126,8.1229,-0.4713,0.9300000071525574,5.389999866485596,5.099999904632568,5.239999771118164,0.8600000143051147,28,96,0.33000001311302185,0.4099999964237213,0.6299999952316284,R,,1G008122-004823,G008.123-00.482,,CN108,271.4,-22.1587,117
2G0081525+0024103,8.1525,0.241,0.23000000417232513,1.2000000476837158,1.0,1.100000023841858,0.20999999344348907,12,135,0.5600000023841858,0.15000000596046448,0.25,R,,1G008152+002384,G008.137+00.232,,CN109,270.7465,-21.7832,118
2G0081633-0020513,8.1633,-0.2051,3.450000047683716,8.229999542236328,6.329999923706055,7.340000152587891,1.6200000047683716,63,98,0.6399999856948853,0.07000000029802322,0.14000000059604645,R,,,G008.153-00.198,,,271.1709,-21.9931,119
2G0082602-0044345,8.2603,-0.4435,0.3499999940395355,0.9200000166893005,0.800000011920929,0.8600000143051147,0.25999999046325684,36,106,0.5,0.1599999964237213,0.2800000011920929,R,,1G008258-004429,G008.250-00.440,,CN110,271.4463,-22.0252,120
2G0082813-0013731,8.2813,-0.1373,0.18000000715255737,0.9200000166893005,0.5699999928474426,0.7699999809265137,0.15000000596046448,102,65,0.7799999713897705,,0.25,C,,1G008282-001351,G008.281-00.133,,,271.1696,-21.857,121
2G0083087-0008401,8.3088,-0.084,0.25999999046325684,1.4900000095367432,1.3700000047683716,1.4299999475479126,0.30000001192092896,22,90,0.38999998569488525,0.2199999988079071,0.3100000023841858,R,,1G008307-000882,G008.306-00.084,,CN111,271.1341,-21.8069,122
2G0083276-0032441,8.3277,-0.3244,0.4699999988079071,0.6899999976158142,0.6100000143051147,0.6499999761581421,0.20999999344348907,30,139,0.4699999988079071,0.05000000074505806,0.11999999731779099,C,D,1G008328-003216,G008.327-00.320,,,271.3698,-21.9082,123
2G0083352-0034735,8.3353,-0.3474,0.7599999904632568,2.190000057220459,1.8200000524520874,2.009999990463257,0.4099999964237213,173,85,0.5600000023841858,0.09000000357627869,0.07999999821186066,C,D,1G008331-003531,G008.332-00.354,,CN113,271.3955,-21.9128,124
2G0083463+0006358,8.3464,0.0636,0.11999999731779099,0.550000011920929,0.47999998927116394,0.5099999904632568,0.10999999940395355,23,134,0.47999998927116394,0.17000000178813934,0.4300000071525574,R,,1G008347+000642,G008.347+00.065,,CN112,271.0155,-21.7017,125
2G0083526+0001074,8.3527,0.0107,1.0399999618530273,3.190000057220459,2.569999933242798,2.9000000953674316,0.6800000071525574,11,125,0.5899999737739563,0.07999999821186066,0.05999999865889549,C,,1G008363+000159,G008.359+00.003,,,271.0684,-21.7222,126
2G0083605-0029806,8.3606,-0.2981,0.46000000834465027,1.2100000381469727,1.0499999523162842,1.1299999952316284,0.3199999928474426,57,123,0.5099999904632568,0.18000000715255737,0.4000000059604645,R,D,1G008354-002977,G008.358-00.295,,CN114,271.3625,-21.8666,127
2G0083668-0035395,8.3669,-0.3539,0.5099999904632568,0.8299999833106995,0.6200000047683716,0.7300000190734863,0.25999999046325684,46,92,0.6700000166893005,0.10000000149011612,0.18000000715255737,R,D,1G008368-003536,G008.368-00.356,,,271.4182,-21.8884,128
2G0083671-0033840,8.3671,-0.3384,1.149999976158142,4.760000228881836,4.139999866485596,4.460000038146973,0.6399999856948853,7,101,0.49000000953674316,0.029999999329447746,0.07999999821186066,C,P,,G008.397-00.392,,CN114 CN113,271.4038,-21.8807,129
2G0084651+0012081,8.4652,0.1208,0.25,1.5700000524520874,1.2899999618530273,1.440000057220459,0.17000000178813934,62,86,0.5699999928474426,0.27000001072883606,0.3499999940395355,R,,1G008465+001211,G008.462+00.122,,CN115,271.0246,-21.5701,130
2G0084794-0038405,8.4794,-0.3841,1.8700000047683716,2.940000057220459,2.140000104904175,2.569999933242798,0.7799999713897705,10,64,0.6800000071525574,,0.1599999964237213,C,,1G008444-003599,G008.456-00.351,,,271.5058,-21.805,131
2G0085321-0031274,8.5322,-0.3127,0.23999999463558197,1.25,1.0800000429153442,1.1699999570846558,0.17000000178813934,43,50,0.5099999904632568,,0.15000000596046448,C,,1G008534-003126,G008.537-00.313,,,271.4665,-21.7241,132
2G0085615-0021176,8.5616,-0.2118,0.10999999940395355,0.7099999785423279,0.5600000023841858,0.6399999856948853,0.14000000059604645,148,120,0.6200000047683716,,0.1599999964237213,C,,,G008.560-00.214,,,271.3873,-21.6491,133
2G0085753-0068868,8.5753,-0.6887,0.5799999833106995,1.399999976158142,1.0700000524520874,1.25,0.44999998807907104,42,96,0.6499999761581421,0.33000001311302185,0.23000000417232513,R,,1G008579-006834,G008.570-00.690,,CN118,271.8427,-21.8698,134
2G0085930+0038122,8.593,0.3812,0.2800000011920929,0.9700000286102295,0.6499999761581421,0.8299999833106995,0.2800000011920929,153,79,0.75,,0.11999999731779099,C,,,G008.597+00.383,,,270.8485,-21.3308,135
2G0086259-0053254,8.6259,-0.5325,0.23999999463558197,1.059999942779541,0.8999999761581421,0.9800000190734863,0.20000000298023224,175,112,0.5299999713897705,0.07000000029802322,0.10999999940395355,C,,,,,CN119,271.7223,-21.7495,136
2G0086521-0093513,8.6521,-0.9351,0.18000000715255737,1.1399999856948853,0.7699999809265137,0.9700000286102295,0.25,70,154,0.7400000095367432,,0.11999999731779099,C,,,G008.650-00.940,,,272.115,-21.9224,137
2G0088122-0001982,8.8123,-0.0198,0.07999999821186066,0.5299999713897705,0.3799999952316284,0.46000000834465027,0.07999999821186066,53,36,0.699999988079071,,0.25999999046325684,C,,1G008813-000178,G008.811-00.023,,CN121,271.3392,-21.3365,138
2G0088274-0038467,8.8274,-0.3847,0.25999999046325684,0.9200000166893005,0.7300000190734863,0.8299999833106995,0.25999999046325684,36,95,0.6100000143051147,0.15000000596046448,0.28999999165534973,R,,1G008828-003841,G008.825-00.387,,CN122,271.6891,-21.5016,139
2G0088666-0032504,8.8667,-0.3251,0.6299999952316284,1.1299999952316284,0.8399999737739563,1.0,0.38999998569488525,23,84,0.6700000166893005,0.05999999865889549,0.33000001311302185,R,,1G008867-003251,G008.865-00.323,,CN123,271.6538,-21.4382,140
2G0089091+0016937,8.9091,0.1694,0.05999999865889549,0.20999999344348907,0.18000000715255737,0.20000000298023224,0.03999999910593033,56,49,0.49000000953674316,,0.2199999988079071,C,,1G008909+001694,G008.909+00.168,,CN124,271.213,-21.1595,141
2G0089112-0048213,8.9112,-0.4821,1.2799999713897705,2.359999895095825,1.4500000476837158,1.9500000476837158,0.5899999737739563,16,76,0.7900000214576721,,0.2800000011920929,C,,1G008906-004651,G008.901-00.469,,CN125,271.8244,-21.4758,142
2G0090333-0014410,9.0333,-0.1441,0.44999998807907104,4.179999828338623,3.950000047683716,4.070000171661377,0.3400000035762787,172,74,0.33000001311302185,,0.12999999523162842,C,,1G009043-001432,G009.035-00.144,,,271.5714,-21.2045,143
2G0092464+0018723,9.2465,0.1872,0.25,1.0,0.7900000214576721,0.8999999761581421,0.20999999344348907,174,119,0.6100000143051147,0.17000000178813934,0.1899999976158142,R,,1G009246+001883,G009.250+00.189,,CN127,271.3734,-20.8566,144
2G0094069-0009015,9.4069,-0.0901,0.1899999976158142,0.30000001192092896,0.20999999344348907,0.25999999046325684,0.09000000357627869,171,124,0.7200000286102295,0.14000000059604645,0.14000000059604645,R,,1G009404-000902,G009.405-00.091,,CN131,271.7161,-20.852,145
2G0095716-0088527,9.5716,-0.8853,0.029999999329447746,0.3700000047683716,0.27000001072883606,0.3199999928474426,0.17000000178813934,36,43,0.6700000166893005,,0.25,C,,,G009.571-00.888,,,272.5464,-21.0937,146
2G0095945-0014342,9.5946,-0.1434,0.15000000596046448,0.7900000214576721,0.7099999785423279,0.75,0.09000000357627869,178,98,0.4399999976158142,,0.12999999523162842,C,,1G009596-001436,G009.594-00.145,,,271.8637,-20.714,147
2G0096133+0020566,9.6134,0.2057,0.05999999865889549,0.4000000059604645,0.27000001072883606,0.3400000035762787,0.07999999821186066,63,67,0.7400000095367432,0.12999999523162842,0.44999998807907104,R,,1G009613+002019,G009.612+00.205,5.199999809265137,CN136,271.5478,-20.5274,148
2G0096648+0058667,9.6649,0.5867,0.14000000059604645,0.7200000286102295,0.5099999904632568,0.6200000047683716,0.18000000715255737,38,47,0.699999988079071,,0.12999999523162842,C,,1G009662+005892,G009.660+00.589,,,271.2201,-20.2962,149
2G0096968-0086372,9.6969,-0.8637,1.9199999570846558,1.7999999523162842,1.059999942779541,1.4700000286102295,0.47999998927116394,12,73,0.8100000023841858,0.12999999523162842,0.20999999344348907,R,,1G009701-008719,,,,272.5909,-20.9736,150
2G0098340-0071368,9.834,-0.7137,0.3700000047683716,1.0099999904632568,0.8500000238418579,0.9300000071525574,0.3400000035762787,38,124,0.5400000214576721,0.20000000298023224,0.41999998688697815,R,,,G009.834-00.713,,CN138,272.5212,-20.7811,151
2G0099019-0010173,9.9019,-0.1017,0.12999999523162842,0.5600000023841858,0.41999998688697815,0.49000000953674316,0.10000000149011612,160,133,0.6499999761581421,0.14000000059604645,0.15000000596046448,R,,,G009.904-00.101,,,271.9844,-20.4252,152
2G0099442-0075522,9.9443,-0.7552,1.2300000190734863,3.109999895095825,2.4100000858306885,2.7799999713897705,0.8799999952316284,23,116,0.6299999952316284,0.33000001311302185,0.5600000023841858,R,,1G009945-007443,G009.942-00.761,,CN139,272.617,-20.7045,153
2G0099583+0007570,9.9583,0.0757,0.09000000357627869,0.5099999904632568,0.46000000834465027,0.47999998927116394,0.07999999821186066,29,66,0.46000000834465027,0.3400000035762787,0.1899999976158142,R,,1G009959+000758,G009.961+00.071,,CN140,271.8483,-20.2896,154
2G0099679-0020873,9.9679,-0.2087,0.019999999552965164,0.1899999976158142,0.15000000596046448,0.17000000178813934,0.019999999552965164,134,81,0.5799999833106995,,0.38999998569488525,C,,,,,CN141,272.1184,-20.4194,155
2G0099957-0003203,9.9958,-0.032,0.18000000715255737,0.6800000071525574,0.46000000834465027,0.5799999833106995,0.14000000059604645,40,76,0.7400000095367432,0.20999999344348907,0.14000000059604645,R,,1G009997-000305,G009.997-00.033,,CN142,271.9681,-20.3092,156
2G0099995-0079013,9.9996,-0.7901,0.17000000178813934,0.3199999928474426,0.25,0.28999999165534973,0.10999999940395355,108,134,0.6100000143051147,0.10000000149011612,0.09000000357627869,C,,,,,,272.6782,-20.6729,157
2G0100650-0016834,10.065,-0.1683,0.15000000596046448,0.8199999928474426,0.5299999713897705,0.6899999976158142,0.12999999523162842,90,50,0.7699999809265137,,0.20999999344348907,C,,1G010067-001680,G010.064-00.169,,,272.131,-20.3149,158
2G0100769-0042035,10.077,-0.4204,0.27000001072883606,1.2699999809265137,0.8899999856948853,1.090000033378601,0.1899999976158142,167,82,0.7099999785423279,,0.3100000023841858,C,,1G010078-004186,G010.083-00.418,,,272.3724,-20.4266,159
